,time,metric,anom
2467,1986-10-03,1062.4399999999775,False
2468,1986-10-04,1062.5499999999777,False
2469,1986-10-05,1062.8599999999776,False
2470,1986-10-06,1062.7699999999775,False
2471,1986-10-07,1062.6799999999776,False
2472,1986-10-08,1062.6899999999775,False
2473,1986-10-09,1062.6999999999775,False
2474,1986-10-10,1062.7099999999775,False
2475,1986-10-11,1062.5199999999775,False
2476,1986-10-12,1062.9299999999776,False
2477,1986-10-13,1062.6399999999776,False
2478,1986-10-14,1062.7499999999775,False
2479,1986-10-15,1062.6599999999776,False
2480,1986-10-16,1062.5699999999774,False
2481,1986-10-17,1062.8799999999774,False
2482,1986-10-18,1062.7899999999775,False
2483,1986-10-19,1062.9999999999775,False
2484,1986-10-20,1062.6099999999774,False
2485,1986-10-21,1062.6199999999774,False
2486,1986-10-22,1062.8299999999774,False
2487,1986-10-23,1062.6399999999774,False
2488,1986-10-24,1062.9499999999773,False
2489,1986-10-25,1063.0599999999774,False
2490,1986-10-26,1063.0699999999774,False
2491,1986-10-27,1062.8799999999774,False
2492,1986-10-28,1062.6899999999773,False
2493,1986-10-29,1062.6999999999773,False
2494,1986-10-30,1062.9099999999773,False
2495,1986-10-31,1062.9199999999773,False
2496,1986-11-01,1062.9299999999773,False
2497,1986-11-02,1062.7399999999773,False
2498,1986-11-03,1062.8499999999774,False
2499,1986-11-04,1062.8599999999774,False
2500,1986-11-05,1063.0699999999772,False
2501,1986-11-06,1063.1799999999773,False
2502,1986-11-07,1062.9899999999773,False
2503,1986-11-08,1063.1999999999773,False
2504,1986-11-09,1063.0099999999773,False
2505,1986-11-10,1063.1199999999772,False
2506,1986-11-11,1063.0299999999772,False
2507,1986-11-12,1063.1399999999771,False
2508,1986-11-13,1062.9499999999773,False
2509,1986-11-14,1062.9599999999773,False
2510,1986-11-15,1062.9699999999773,False
2511,1986-11-16,1063.179999999977,False
2512,1986-11-17,1062.9899999999773,False
2513,1986-11-18,1063.199999999977,False
2514,1986-11-19,1063.1099999999772,False
2515,1986-11-20,1063.0199999999772,False
2516,1986-11-21,1063.1299999999771,False
2517,1986-11-22,1063.1399999999771,False
2518,1986-11-23,1063.249999999977,False
2519,1986-11-24,1063.3599999999772,False
2520,1986-11-25,1063.169999999977,False
2521,1986-11-26,1062.979999999977,False
2522,1986-11-27,1063.0899999999772,False
2523,1986-11-28,1063.299999999977,False
2524,1986-11-29,1063.309999999977,False
2525,1986-11-30,1063.219999999977,False
2526,1986-12-01,1063.429999999977,False
2527,1986-12-02,1063.239999999977,False
2528,1986-12-03,1063.249999999977,False
2529,1986-12-04,1063.059999999977,False
2530,1986-12-05,1063.169999999977,False
2531,1986-12-06,1063.079999999977,False
2532,1986-12-07,1063.089999999977,False
2533,1986-12-08,1063.099999999977,False
2534,1986-12-09,1063.109999999977,False
2535,1986-12-10,1063.319999999977,False
2536,1986-12-11,1063.129999999977,False
2537,1986-12-12,1063.239999999977,False
2538,1986-12-13,1063.349999999977,False
2539,1986-12-14,1063.259999999977,False
2540,1986-12-15,1063.369999999977,False
2541,1986-12-16,1063.279999999977,False
2542,1986-12-17,1063.389999999977,False
2543,1986-12-18,1063.299999999977,False
2544,1986-12-19,1063.409999999977,False
2545,1986-12-20,1063.619999999977,False
2546,1986-12-21,1063.5299999999768,False
2547,1986-12-22,1063.5399999999768,False
2548,1986-12-23,1063.649999999977,False
2549,1986-12-24,1063.5599999999768,False
2550,1986-12-25,1063.5699999999767,False
2551,1986-12-26,1063.379999999977,False
2552,1986-12-27,1063.5899999999767,False
2553,1986-12-28,1063.5999999999767,False
2554,1986-12-29,1063.7099999999768,False
2555,1986-12-30,1063.6199999999767,False
2556,1986-12-31,1063.5299999999768,False
2557,1987-01-01,1063.5399999999768,False
2558,1987-01-02,1063.6499999999767,False
2559,1987-01-03,1063.7599999999768,False
2560,1987-01-04,1063.5699999999767,False
2561,1987-01-05,1063.6799999999766,False
2562,1987-01-06,1063.5899999999767,False
2563,1987-01-07,1063.4999999999768,False
2564,1987-01-08,1063.5099999999768,False
2565,1987-01-09,1063.4199999999767,False
2566,1987-01-10,1063.7299999999766,False
2567,1987-01-11,1063.4399999999766,False
2568,1987-01-12,1063.8499999999767,False
2569,1987-01-13,1063.4599999999766,False
2570,1987-01-14,1063.7699999999766,False
2571,1987-01-15,1063.5799999999767,False
2572,1987-01-16,1063.8899999999767,False
2573,1987-01-17,1063.8999999999767,False
2574,1987-01-18,1063.6099999999767,False
2575,1987-01-19,1063.9199999999767,False
2576,1987-01-20,1063.5299999999766,False
2577,1987-01-21,1063.9399999999766,False
2578,1987-01-22,1063.6499999999767,False
2579,1987-01-23,1063.5599999999765,False
2580,1987-01-24,1063.7699999999766,False
2581,1987-01-25,1063.7799999999766,False
2582,1987-01-26,1063.8899999999765,False
2583,1987-01-27,1063.6999999999766,False
2584,1987-01-28,1063.8099999999765,False
2585,1987-01-29,1064.0199999999766,False
2586,1987-01-30,1063.7299999999766,False
2587,1987-01-31,1063.6399999999765,False
2588,1987-02-01,1063.6499999999764,False
2589,1987-02-02,1063.9599999999764,False
2590,1987-02-03,1063.6699999999764,False
2591,1987-02-04,1063.8799999999765,False
2592,1987-02-05,1063.9899999999764,False
2593,1987-02-06,1063.9999999999764,False
2594,1987-02-07,1064.0099999999763,False
2595,1987-02-08,1063.9199999999764,False
2596,1987-02-09,1063.8299999999765,False
2597,1987-02-10,1064.0399999999763,False
2598,1987-02-11,1063.9499999999764,False
2599,1987-02-12,1063.8599999999765,False
2600,1987-02-13,1063.8699999999765,False
2601,1987-02-14,1063.9799999999764,False
2602,1987-02-15,1063.8899999999765,False
2603,1987-02-16,1063.7999999999763,False
2604,1987-02-17,1064.1099999999763,False
2605,1987-02-18,1064.2199999999764,False
2606,1987-02-19,1064.2299999999764,False
2607,1987-02-20,1063.9399999999764,False
2608,1987-02-21,1063.8499999999763,False
2609,1987-02-22,1064.0599999999763,False
2610,1987-02-23,1064.2699999999763,False
2611,1987-02-24,1064.1799999999762,False
2612,1987-02-25,1064.0899999999763,False
2613,1987-02-26,1064.2999999999763,False
2614,1987-02-27,1064.1099999999763,False
2615,1987-02-28,1064.0199999999763,False
2616,1987-03-01,1064.0299999999763,False
2617,1987-03-02,1063.9399999999762,False
2618,1987-03-03,1064.1499999999762,False
2619,1987-03-04,1064.1599999999762,False
2620,1987-03-05,1063.9699999999762,False
2621,1987-03-06,1064.0799999999763,False
2622,1987-03-07,1063.9899999999761,False
2623,1987-03-08,1064.299999999976,False
2624,1987-03-09,1064.2099999999762,False
2625,1987-03-10,1064.4199999999762,False
2626,1987-03-11,1064.1299999999762,False
2627,1987-03-12,1064.339999999976,False
2628,1987-03-13,1064.049999999976,False
2629,1987-03-14,1064.359999999976,False
2630,1987-03-15,1064.4699999999762,False
2631,1987-03-16,1064.079999999976,False
2632,1987-03-17,1064.289999999976,False
2633,1987-03-18,1064.099999999976,False
2634,1987-03-19,1064.109999999976,False
2635,1987-03-20,1064.419999999976,False
2636,1987-03-21,1064.129999999976,False
2637,1987-03-22,1064.339999999976,False
2638,1987-03-23,1064.449999999976,False
2639,1987-03-24,1064.159999999976,False
2640,1987-03-25,1064.269999999976,False
2641,1987-03-26,1064.379999999976,False
2642,1987-03-27,1064.389999999976,False
2643,1987-03-28,1064.399999999976,False
2644,1987-03-29,1064.409999999976,False
2645,1987-03-30,1064.319999999976,False
2646,1987-03-31,1064.429999999976,False
2647,1987-04-01,1064.339999999976,False
2648,1987-04-02,1064.249999999976,False
2649,1987-04-03,1064.259999999976,False
2650,1987-04-04,1064.469999999976,False
2651,1987-04-05,1064.379999999976,False
2652,1987-04-06,1064.489999999976,False
2653,1987-04-07,1064.399999999976,False
2654,1987-04-08,1064.409999999976,False
2655,1987-04-09,1064.419999999976,False
2656,1987-04-10,1064.5299999999759,False
2657,1987-04-11,1064.5399999999759,False
2658,1987-04-12,1064.5499999999759,False
2659,1987-04-13,1064.759999999976,False
2660,1987-04-14,1064.6699999999757,False
2661,1987-04-15,1064.5799999999758,False
2662,1987-04-16,1064.5899999999758,False
2663,1987-04-17,1064.499999999976,False
2664,1987-04-18,1064.7099999999757,False
2665,1987-04-19,1064.6199999999758,False
2666,1987-04-20,1064.6299999999758,False
2667,1987-04-21,1064.5399999999759,False
2668,1987-04-22,1064.6499999999758,False
2669,1987-04-23,1064.5599999999758,False
2670,1987-04-24,1064.7699999999757,False
2671,1987-04-25,1064.6799999999757,False
2672,1987-04-26,1064.6899999999757,False
2673,1987-04-27,1064.4999999999757,False
2674,1987-04-28,1064.8099999999756,False
2675,1987-04-29,1064.7199999999757,False
2676,1987-04-30,1064.8299999999756,False
2677,1987-05-01,1064.5399999999756,False
2678,1987-05-02,1064.7499999999757,False
2679,1987-05-03,1064.5599999999756,False
2680,1987-05-04,1064.5699999999756,False
2681,1987-05-05,1064.7799999999756,False
2682,1987-05-06,1064.9899999999757,False
2683,1987-05-07,1064.8999999999755,False
2684,1987-05-08,1064.8099999999756,False
2685,1987-05-09,1064.8199999999756,False
2686,1987-05-10,1064.8299999999756,False
2687,1987-05-11,1064.8399999999756,False
2688,1987-05-12,1064.6499999999755,False
2689,1987-05-13,1064.7599999999757,False
2690,1987-05-14,1064.8699999999756,False
2691,1987-05-15,1064.7799999999756,False
2692,1987-05-16,1064.7899999999756,False
2693,1987-05-17,1065.0999999999756,False
2694,1987-05-18,1064.9099999999755,False
2695,1987-05-19,1064.9199999999755,False
2696,1987-05-20,1064.9299999999755,False
2697,1987-05-21,1064.9399999999755,False
2698,1987-05-22,1064.9499999999755,False
2699,1987-05-23,1065.1599999999755,False
2700,1987-05-24,1064.9699999999755,False
2701,1987-05-25,1065.0799999999754,False
2702,1987-05-26,1065.0899999999754,False
2703,1987-05-27,1064.9999999999754,False
2704,1987-05-28,1064.9099999999755,False
2705,1987-05-29,1065.1199999999753,False
2706,1987-05-30,1065.1299999999753,False
2707,1987-05-31,1065.0399999999754,False
2708,1987-06-01,1064.8499999999754,False
2709,1987-06-02,1065.1599999999753,False
2710,1987-06-03,1065.0699999999754,False
2711,1987-06-04,1064.9799999999755,False
2712,1987-06-05,1064.9899999999755,False
2713,1987-06-06,1065.2999999999754,False
2714,1987-06-07,1064.9099999999753,False
2715,1987-06-08,1065.0199999999754,False
2716,1987-06-09,1065.1299999999753,False
2717,1987-06-10,1065.3399999999754,False
2718,1987-06-11,1065.2499999999752,False
2719,1987-06-12,1065.1599999999753,False
2720,1987-06-13,1065.0699999999754,False
2721,1987-06-14,1065.0799999999754,False
2722,1987-06-15,1065.1899999999753,False
2723,1987-06-16,1065.1999999999753,False
2724,1987-06-17,1065.0099999999752,False
2725,1987-06-18,1065.4199999999753,False
2726,1987-06-19,1065.2299999999752,False
2727,1987-06-20,1065.0399999999752,False
2728,1987-06-21,1065.0499999999752,False
2729,1987-06-22,1065.1599999999753,False
2730,1987-06-23,1065.4699999999752,False
2731,1987-06-24,1065.1799999999753,False
2732,1987-06-25,1065.4899999999752,False
2733,1987-06-26,1065.2999999999752,False
2734,1987-06-27,1065.409999999975,False
2735,1987-06-28,1065.2199999999752,False
2736,1987-06-29,1065.3299999999751,False
2737,1987-06-30,1065.3399999999751,False
2738,1987-07-01,1065.3499999999751,False
2739,1987-07-02,1069.3499999999751,False
2740,1987-07-03,1069.159999999975,False
2741,1987-07-04,1069.369999999975,False
2742,1987-07-05,1069.5799999999751,False
2743,1987-07-06,1069.2899999999752,False
2744,1987-07-07,1069.399999999975,False
2745,1987-07-08,1069.509999999975,False
2746,1987-07-09,1069.3199999999752,False
2747,1987-07-10,1069.3299999999751,False
2748,1987-07-11,1069.439999999975,False
2749,1987-07-12,1069.649999999975,False
2750,1987-07-13,1069.659999999975,False
2751,1987-07-14,1069.369999999975,False
2752,1987-07-15,1069.479999999975,False
2753,1987-07-16,1069.289999999975,False
2754,1987-07-17,1069.599999999975,False
2755,1987-07-18,1069.609999999975,False
2756,1987-07-19,1069.319999999975,False
2757,1987-07-20,1069.529999999975,False
2758,1987-07-21,1069.439999999975,False
2759,1987-07-22,1069.6499999999749,False
2760,1987-07-23,1069.759999999975,False
2761,1987-07-24,1069.569999999975,False
2762,1987-07-25,1069.6799999999748,False
2763,1987-07-26,1069.589999999975,False
2764,1987-07-27,1069.6999999999748,False
2765,1987-07-28,1069.609999999975,False
2766,1987-07-29,1069.4199999999748,False
2767,1987-07-30,1069.6299999999749,False
2768,1987-07-31,1069.6399999999749,False
2769,1987-08-01,1069.7499999999748,False
2770,1987-08-02,1069.6599999999748,False
2771,1987-08-03,1069.8699999999749,False
2772,1987-08-04,1069.4799999999748,False
2773,1987-08-05,1069.4899999999748,False
2774,1987-08-06,1069.599999999975,False
2775,1987-08-07,1072.6999999999748,False
2776,1987-08-08,1072.7099999999748,False
2777,1987-08-09,1072.8199999999747,False
2778,1987-08-10,1072.7299999999748,False
2779,1987-08-11,1072.7399999999748,False
2780,1987-08-12,1072.7499999999748,False
2781,1987-08-13,1072.6599999999748,False
2782,1987-08-14,1072.7699999999747,False
2783,1987-08-15,1072.9799999999748,False
2784,1987-08-16,1072.7899999999747,False
2785,1987-08-17,1072.7999999999747,False
2786,1987-08-18,1072.8099999999747,False
2787,1987-08-19,1072.7199999999748,False
2788,1987-08-20,1072.7299999999748,False
2789,1987-08-21,1072.8399999999747,False
2790,1987-08-22,1072.6499999999746,False
2791,1987-08-23,1072.6599999999746,False
2792,1987-08-24,1072.7699999999747,False
2793,1987-08-25,1072.7799999999747,False
2794,1987-08-26,1073.0899999999747,False
2795,1987-08-27,1072.8999999999746,False
2796,1987-08-28,1072.9099999999746,False
2797,1987-08-29,1072.9199999999746,False
2798,1987-08-30,1073.1299999999746,False
2799,1987-08-31,1072.8399999999747,False
2800,1987-09-01,1073.0499999999745,False
2801,1987-09-02,1073.1599999999746,False
2802,1987-09-03,1073.0699999999745,False
2803,1987-09-04,1072.8799999999746,False
2804,1987-09-05,1072.8899999999746,False
2805,1987-09-06,1072.7999999999745,False
2806,1987-09-07,1073.1099999999744,False
2807,1987-09-08,1073.0199999999745,False
2808,1987-09-09,1073.0299999999745,False
2809,1987-09-10,1072.9399999999746,False
2810,1987-09-11,1072.9499999999746,False
2811,1987-09-12,1073.0599999999745,False
2812,1987-09-13,1072.8699999999744,False
2813,1987-09-14,1072.8799999999744,False
2814,1987-09-15,1073.2899999999745,False
2815,1987-09-16,1072.8999999999744,False
2816,1987-09-17,1073.1099999999744,False
2817,1987-09-18,1073.3199999999745,False
2818,1987-09-19,1073.0299999999745,False
2819,1987-09-20,1073.2399999999743,False
2820,1987-09-21,1072.9499999999744,False
2821,1987-09-22,1073.3599999999744,False
2822,1987-09-23,1073.0699999999745,False
2823,1987-09-24,1073.1799999999744,False
2824,1987-09-25,1072.9899999999743,False
2825,1987-09-26,1073.1999999999744,False
2826,1987-09-27,1073.3099999999743,False
2827,1987-09-28,1073.0199999999743,False
2828,1987-09-29,1073.0299999999743,False
2829,1987-09-30,1073.3399999999742,False
2830,1987-10-01,1073.2499999999743,False
2831,1987-10-02,1073.3599999999742,False
2832,1987-10-03,1073.1699999999744,False
2833,1987-10-04,1073.2799999999743,False
2834,1987-10-05,1073.2899999999743,False
2835,1987-10-06,1073.4999999999743,False
2836,1987-10-07,1073.3099999999743,False
2837,1987-10-08,1073.4199999999742,False
2838,1987-10-09,1073.3299999999742,False
2839,1987-10-10,1073.2399999999743,False
2840,1987-10-11,1073.5499999999743,False
2841,1987-10-12,1073.2599999999743,False
2842,1987-10-13,1073.3699999999742,False
2843,1987-10-14,1073.5799999999742,False
2844,1987-10-15,1073.2899999999743,False
2845,1987-10-16,1073.499999999974,False
2846,1987-10-17,1073.509999999974,False
2847,1987-10-18,1073.3199999999742,False
2848,1987-10-19,1073.6299999999742,False
2849,1987-10-20,1073.6399999999742,False
2850,1987-10-21,1073.6499999999742,False
2851,1987-10-22,1073.259999999974,False
2852,1987-10-23,1073.469999999974,False
2853,1987-10-24,1073.6799999999741,False
2854,1987-10-25,1073.489999999974,False
2855,1987-10-26,1073.6999999999741,False
2856,1987-10-27,1073.4099999999742,False
2857,1987-10-28,1073.719999999974,False
2858,1987-10-29,1073.629999999974,False
2859,1987-10-30,1073.539999999974,False
2860,1987-10-31,1073.549999999974,False
2861,1987-11-01,1073.559999999974,False
2862,1987-11-02,1073.469999999974,False
2863,1987-11-03,1073.579999999974,False
2864,1987-11-04,1073.789999999974,False
2865,1987-11-05,1073.499999999974,False
2866,1987-11-06,1073.609999999974,False
2867,1987-11-07,1073.619999999974,False
2868,1987-11-08,1073.629999999974,False
2869,1987-11-09,1073.639999999974,False
2870,1987-11-10,1073.649999999974,False
2871,1987-11-11,1073.659999999974,False
2872,1987-11-12,1073.4699999999739,False
2873,1987-11-13,1073.579999999974,False
2874,1987-11-14,1073.4899999999739,False
2875,1987-11-15,1073.899999999974,False
2876,1987-11-16,1073.609999999974,False
2877,1987-11-17,1073.7199999999739,False
2878,1987-11-18,1073.7299999999739,False
2879,1987-11-19,1073.8399999999738,False
2880,1987-11-20,1073.649999999974,False
2881,1987-11-21,1073.959999999974,False
2882,1987-11-22,1073.669999999974,False
2883,1987-11-23,1073.9799999999739,False
2884,1987-11-24,1073.7899999999738,False
2885,1987-11-25,1073.7999999999738,False
2886,1987-11-26,1073.8099999999738,False
2887,1987-11-27,1074.0199999999738,False
2888,1987-11-28,1074.0299999999738,False
2889,1987-11-29,1073.8399999999738,False
2890,1987-11-30,1073.6499999999737,False
2891,1987-12-01,1073.8599999999738,False
2892,1987-12-02,1073.8699999999737,False
2893,1987-12-03,1073.9799999999736,False
2894,1987-12-04,1074.0899999999738,False
2895,1987-12-05,1073.8999999999737,False
2896,1987-12-06,1073.8099999999738,False
2897,1987-12-07,1074.1199999999737,False
2898,1987-12-08,1074.0299999999736,False
2899,1987-12-09,1074.0399999999736,False
2900,1987-12-10,1073.9499999999737,False
2901,1987-12-11,1074.1599999999737,False
2902,1987-12-12,1074.0699999999736,False
2903,1987-12-13,1073.7799999999736,False
2904,1987-12-14,1074.1899999999737,False
2905,1987-12-15,1073.9999999999736,False
2906,1987-12-16,1074.1099999999735,False
2907,1987-12-17,1074.1199999999735,False
2908,1987-12-18,1073.9299999999737,False
2909,1987-12-19,1073.8399999999735,False
2910,1987-12-20,1074.0499999999736,False
2911,1987-12-21,1074.2599999999736,False
2912,1987-12-22,1074.0699999999736,False
2913,1987-12-23,1073.9799999999736,False
2914,1987-12-24,1073.9899999999736,False
2915,1987-12-25,1073.9999999999736,False
2916,1987-12-26,1074.1099999999735,False
2917,1987-12-27,1073.9199999999735,False
2918,1987-12-28,1074.1299999999735,False
2919,1987-12-29,1074.0399999999736,False
2920,1987-12-30,1074.3499999999735,False
2921,1987-12-31,1074.2599999999734,False
2922,1988-01-01,1074.1699999999735,False
2923,1988-01-02,1074.0799999999736,False
2924,1988-01-03,1074.3899999999735,False
2925,1988-01-04,1074.1999999999734,False
2926,1988-01-05,1074.3099999999733,False
2927,1988-01-06,1074.2199999999734,False
2928,1988-01-07,1074.4299999999735,False
2929,1988-01-08,1074.1399999999735,False
2930,1988-01-09,1074.0499999999734,False
2931,1988-01-10,1074.0599999999733,False
2932,1988-01-11,1074.2699999999734,False
2933,1988-01-12,1074.2799999999734,False
2934,1988-01-13,1074.3899999999733,False
2935,1988-01-14,1074.0999999999733,False
2936,1988-01-15,1074.4099999999733,False
2937,1988-01-16,1074.3199999999733,False
2938,1988-01-17,1074.3299999999733,False
2939,1988-01-18,1074.1399999999733,False
2940,1988-01-19,1074.4499999999732,False
2941,1988-01-20,1074.3599999999733,False
2942,1988-01-21,1074.3699999999733,False
2943,1988-01-22,1074.3799999999733,False
2944,1988-01-23,1074.1899999999732,False
2945,1988-01-24,1074.3999999999733,False
2946,1988-01-25,1074.5099999999732,False
2947,1988-01-26,1074.3199999999733,False
2948,1988-01-27,1074.4299999999732,False
2949,1988-01-28,1074.3399999999733,False
2950,1988-01-29,1074.4499999999732,False
2951,1988-01-30,1074.4599999999732,False
2952,1988-01-31,1074.6699999999732,False
2953,1988-02-01,1074.4799999999732,False
2954,1988-02-02,1074.4899999999732,False
2955,1988-02-03,1074.3999999999733,False
2956,1988-02-04,1074.7099999999732,False
2957,1988-02-05,1074.4199999999732,False
2958,1988-02-06,1074.4299999999732,False
2959,1988-02-07,1074.5399999999731,False
2960,1988-02-08,1074.7499999999732,False
2961,1988-02-09,1074.659999999973,False
2962,1988-02-10,1074.569999999973,False
2963,1988-02-11,1074.7799999999731,False
2964,1988-02-12,1074.589999999973,False
2965,1988-02-13,1074.399999999973,False
2966,1988-02-14,1074.609999999973,False
2967,1988-02-15,1074.619999999973,False
2968,1988-02-16,1074.829999999973,False
2969,1988-02-17,1074.839999999973,False
2970,1988-02-18,1074.749999999973,False
2971,1988-02-19,1074.659999999973,False
2972,1988-02-20,1074.769999999973,False
2973,1988-02-21,1074.679999999973,False
2974,1988-02-22,1074.789999999973,False
2975,1988-02-23,1074.699999999973,False
2976,1988-02-24,1074.609999999973,False
2977,1988-02-25,1074.719999999973,False
2978,1988-02-26,1074.929999999973,False
2979,1988-02-27,1074.739999999973,False
2980,1988-02-28,1074.649999999973,False
2981,1988-02-29,1074.759999999973,False
2982,1988-03-01,1074.969999999973,False
2983,1988-03-02,1074.779999999973,False
2984,1988-03-03,1074.5899999999729,False
2985,1988-03-04,1074.5999999999729,False
2986,1988-03-05,1075.009999999973,False
2987,1988-03-06,1077.809999999973,False
2988,1988-03-07,1077.8199999999729,False
2989,1988-03-08,1077.6299999999728,False
2990,1988-03-09,1078.039999999973,False
2991,1988-03-10,1077.749999999973,False
2992,1988-03-11,1077.759999999973,False
2993,1988-03-12,1077.9699999999727,False
2994,1988-03-13,1077.9799999999727,False
2995,1988-03-14,1077.6899999999728,False
2996,1988-03-15,1077.8999999999728,False
2997,1988-03-16,1077.9099999999728,False
2998,1988-03-17,1078.1199999999728,False
2999,1988-03-18,1077.7299999999727,False
3000,1988-03-19,1077.7399999999727,False
3001,1988-03-20,1077.8499999999729,False
3002,1988-03-21,1078.0599999999727,False
3003,1988-03-22,1077.7699999999727,False
3004,1988-03-23,1077.8799999999728,False
3005,1988-03-24,1078.1899999999728,False
3006,1988-03-25,1078.0999999999726,False
3007,1988-03-26,1078.1099999999726,False
3008,1988-03-27,1077.8199999999727,False
3009,1988-03-28,1078.2299999999727,False
3010,1988-03-29,1078.0399999999727,False
3011,1988-03-30,1078.0499999999727,False
3012,1988-03-31,1078.0599999999727,False
3013,1988-04-01,1078.0699999999727,False
3014,1988-04-02,1077.9799999999727,False
3015,1988-04-03,1077.8899999999726,False
3016,1988-04-04,1078.2999999999727,False
3017,1988-04-05,1078.0099999999727,False
3018,1988-04-06,1078.0199999999727,False
3019,1988-04-07,1078.0299999999727,False
3020,1988-04-08,1077.9399999999725,False
3021,1988-04-09,1078.2499999999725,False
3022,1988-04-10,1078.1599999999726,False
3023,1988-04-11,1078.3699999999726,False
3024,1988-04-12,1078.0799999999726,False
3025,1988-04-13,1078.1899999999725,False
3026,1988-04-14,1078.1999999999725,False
3027,1988-04-15,1078.2099999999725,False
3028,1988-04-16,1078.3199999999724,False
3029,1988-04-17,1078.3299999999724,False
3030,1988-04-18,1078.2399999999725,False
3031,1988-04-19,1078.0499999999724,False
3032,1988-04-20,1078.3599999999724,False
3033,1988-04-21,1078.0699999999724,False
3034,1988-04-22,1078.2799999999725,False
3035,1988-04-23,1078.0899999999724,False
3036,1988-04-24,1078.0999999999724,False
3037,1988-04-25,1078.5099999999725,False
3038,1988-04-26,1078.3199999999724,False
3039,1988-04-27,1078.1299999999724,False
3040,1988-04-28,1078.4399999999723,False
3041,1988-04-29,1078.3499999999724,False
3042,1988-04-30,1078.2599999999725,False
3043,1988-05-01,1078.1699999999723,False
3044,1988-05-02,1078.3799999999724,False
3045,1988-05-03,1078.1899999999723,False
3046,1988-05-04,1078.2999999999724,False
3047,1988-05-05,1078.4099999999723,False
3048,1988-05-06,1078.4199999999723,False
3049,1988-05-07,1078.6299999999724,False
3050,1988-05-08,1078.6399999999724,False
3051,1988-05-09,1078.3499999999724,False
3052,1988-05-10,1078.4599999999723,False
3053,1988-05-11,1078.5699999999722,False
3054,1988-05-12,1078.4799999999723,False
3055,1988-05-13,1078.3899999999724,False
3056,1988-05-14,1078.6999999999723,False
3057,1988-05-15,1078.5099999999723,False
3058,1988-05-16,1078.6199999999722,False
3059,1988-05-17,1078.7299999999723,False
3060,1988-05-18,1078.5399999999722,False
3061,1988-05-19,1078.5499999999722,False
3062,1988-05-20,1078.5599999999722,False
3063,1988-05-21,1078.5699999999722,False
3064,1988-05-22,1078.4799999999723,False
3065,1988-05-23,1078.7899999999722,False
3066,1988-05-24,1078.7999999999722,False
3067,1988-05-25,1078.5099999999723,False
3068,1988-05-26,1078.719999999972,False
3069,1988-05-27,1078.6299999999721,False
3070,1988-05-28,1078.6399999999721,False
3071,1988-05-29,1078.5499999999722,False
3072,1988-05-30,1078.5599999999722,False
3073,1988-05-31,1078.8699999999722,False
3074,1988-06-01,1078.679999999972,False
3075,1988-06-02,1078.689999999972,False
3076,1988-06-03,1078.499999999972,False
3077,1988-06-04,1078.809999999972,False
3078,1988-06-05,1078.6199999999722,False
3079,1988-06-06,1078.6299999999721,False
3080,1988-06-07,1078.539999999972,False
3081,1988-06-08,1078.949999999972,False
3082,1988-06-09,1078.959999999972,False
3083,1988-06-10,1078.669999999972,False
3084,1988-06-11,1078.579999999972,False
3085,1988-06-12,1078.789999999972,False
3086,1988-06-13,1078.999999999972,False
3087,1988-06-14,1078.709999999972,False
3088,1988-06-15,1079.019999999972,False
3089,1988-06-16,1078.829999999972,False
3090,1988-06-17,1078.839999999972,False
3091,1988-06-18,1079.049999999972,False
3092,1988-06-19,1078.859999999972,False
3093,1988-06-20,1078.9699999999718,False
3094,1988-06-21,1078.6799999999719,False
3095,1988-06-22,1078.9899999999718,False
3096,1988-06-23,1078.9999999999718,False
3097,1988-06-24,1079.109999999972,False
3098,1988-06-25,1078.819999999972,False
3099,1988-06-26,1078.9299999999719,False
3100,1988-06-27,1078.9399999999719,False
3101,1988-06-28,1079.149999999972,False
3102,1988-06-29,1078.859999999972,False
3103,1988-06-30,1079.1699999999719,False
3104,1988-07-01,1078.9799999999718,False
3105,1988-07-02,1078.7899999999718,False
3106,1988-07-03,1078.899999999972,False
3107,1988-07-04,1079.2099999999718,False
3108,1988-07-05,1078.9199999999719,False
3109,1988-07-06,1078.8299999999717,False
3110,1988-07-07,1079.0399999999718,False
3111,1988-07-08,1079.1499999999717,False
3112,1988-07-09,1078.8599999999717,False
3113,1988-07-10,1079.0699999999717,False
3114,1988-07-11,1079.0799999999717,False
3115,1988-07-12,1078.8899999999717,False
3116,1988-07-13,1079.0999999999717,False
3117,1988-07-14,1079.1099999999717,False
3118,1988-07-15,1079.0199999999718,False
3119,1988-07-16,1079.1299999999717,False
3120,1988-07-17,1079.3399999999717,False
3121,1988-07-18,1078.9499999999716,False
3122,1988-07-19,1078.9599999999716,False
3123,1988-07-20,1079.0699999999717,False
3124,1988-07-21,1079.1799999999716,False
3125,1988-07-22,1079.1899999999716,False
3126,1988-07-23,1079.3999999999717,False
3127,1988-07-24,1079.0099999999716,False
3128,1988-07-25,1079.4199999999717,False
3129,1988-07-26,1079.1299999999717,False
3130,1988-07-27,1079.1399999999717,False
3131,1988-07-28,1079.1499999999717,False
3132,1988-07-29,1079.2599999999716,False
3133,1988-07-30,1079.1699999999717,False
3134,1988-07-31,1079.4799999999716,False
3135,1988-08-01,1079.1899999999716,False
3136,1988-08-02,1079.3999999999714,False
3137,1988-08-03,1079.4099999999714,False
3138,1988-08-04,1079.5199999999716,False
3139,1988-08-05,1079.3299999999715,False
